"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gxs"
"latens_genome_00011894",171.471897718282,-1.6736285182888,0.467939682903771,-3.57659027313777,0.000348105139525158,0.00228567148216519,-1
"latens_genome_00013327",432.318093563276,-1.33553846853444,0.45164173392092,-2.95707497387363,0.0031057259142472,0.0127124885378729,-1
"latens_genome_00014006",789.141353052126,-1.70922604761366,0.353634706498447,-4.83330967296097,1.34281656776589e-06,2.98276701435657e-05,-1
"latens_genome_00015133",14.3078264084815,-0.910816212627376,0.742315226451084,-1.22699384327852,0.219824904952498,0.333571512747686,0
"latens_genome_00016850",50.0127749343226,-1.50444358549751,0.501532833634916,-2.99969111612072,0.0027025351851863,0.0113311113788534,-1
"latens_genome_00021992",53.4096521581708,-1.50566271549417,0.430202231200654,-3.49989518020865,0.000465441140469993,0.00284121691192381,-1
"latens_genome_00011551",19.759900232919,-0.336779840527687,0.840314261732726,-0.400778441904875,0.688583252273455,0.761526393404118,0
"latens_genome_00002879",45.2325663002623,-0.250580370491258,0.428478800737107,-0.58481392792406,0.558672838189726,0.645192967997869,0
"latens_genome_00011688",129.349361200785,-1.66579826732486,0.438375717378143,-3.79993280031053,0.000144735330345968,0.00115203530191118,-1
"latens_genome_00022697",4.30340095867616,0.517397306045058,1.11532761737023,0.463897152717332,0.642721432875202,0.723061611984602,0
"latens_genome_00023032",3.05247620361628,-0.0353494866545858,1.35256971601476,-0.026135057022229,0.979149615145279,0.986710616034431,0
"latens_genome_00023033",4.55129235696949,0.731099541346276,1.02229267829522,0.715156781290322,0.47451217114854,0.568108608576922,0
"latens_genome_00000451",39.7394625570896,-0.671091492929013,0.413507154724774,-1.62292595245585,0.104605234942731,0.191929464464343,0
"latens_genome_00000452",2.42472721251982,-1.62581215938277,1.46415294478931,-1.1104114260527,0.266821776764997,0.385819854491214,0
"latens_genome_00000453",2.06681352965019,-0.564678011086566,1.64107098764843,-0.344091154701188,0.730777734745578,0.8005581900046,0
"latens_genome_00000454",2.87276295587258,0.524173144834613,1.1503402099345,0.45566793224107,0.648628785141016,0.728921907090657,0
"latens_genome_00000455",6090.65231583854,-2.38747635686829,0.811071635552821,-2.94360726255825,0.00324411384875988,0.0130766596838043,-1
"latens_genome_00001205",44.1915557227247,0.763631965573773,0.334402594474776,2.28357069649283,0.0223967735957695,0.0607330691791776,0
"latens_genome_00001138",181.235726242141,-1.36376797798633,0.378420167093715,-3.6038459272933,0.000313542963931284,0.00211186357641459,-1
"latens_genome_00009867",576.74767423544,-1.22444174515943,0.382905179763045,-3.19776751496848,0.00138495886336161,0.00688522406356914,-1
"latens_genome_00017112",53.8902889656051,-1.36041120685332,0.468433337689481,-2.90417247748307,0.00368225245008116,0.0145616346889573,-1
"latens_genome_00020930",40.9507705060254,-1.17963781416469,0.437857529518319,-2.6941133465545,0.00705761594503433,0.0240004920085207,-1
"latens_genome_00021367",72.0619406962319,-1.39043822381814,0.323607676116413,-4.29667874540141,1.73376174046241e-05,0.000238164112768783,-1
"latens_genome_00022906",7.85711808046336,-1.24242637262318,0.901643634526743,-1.37795723836647,0.168216491054414,0.273548312555776,0
"latens_genome_00019259",8.52275767455678,1.04080699894345,0.727485259721113,1.43069152953347,0.152518641922003,0.253146998674994,0
"latens_genome_00003987",843.23225845515,-1.60394023132895,0.666952321600703,-2.40487989828036,0.0161777815634735,0.0469155665340732,-1
"latens_genome_00004864",299.524016218049,-1.57144695396217,0.677233066454879,-2.32039312874701,0.0203196202623431,0.0565698228103632,0
"latens_genome_00015092",416.395761577939,-1.69363356227758,0.683842853632861,-2.47664145831207,0.01326250575655,0.0400175029186075,-1
"latens_genome_00022226",8619.31054858462,-1.6382891097527,0.77807909884886,-2.10555599318436,0.0352429386802827,0.0851704351440165,0
"latens_genome_00020670",3.72281261218605,-0.940352765436208,1.19360736525274,-0.787824198150025,0.430799544756255,0.533516873933013,0
"latens_genome_00020671",3.86843613619804,-1.13674453426359,1.28416333106459,-0.885202455766439,0.376047448076686,0.492579673819319,0
"latens_genome_00020672",185.375938980122,-1.01503062492783,0.3711015982208,-2.73518257478348,0.006234568513319,0.0218419111674665,-1
"latens_genome_00021598",40.2307097820012,0.0905234200441739,0.730639842030404,0.123896090572634,0.901397548370449,0.92898227097606,0
"latens_genome_00021599",275.841032120065,-0.906646889960793,0.347049988778477,-2.61243889720886,0.00898987606868006,0.0287621771931345,-1
"latens_genome_00021600",2558.97987518085,-1.21159892907924,0.28971790808876,-4.18199529698401,2.88961948616104e-05,0.000335195860394681,-1
"latens_genome_00021302",4.80956933568424,-1.09131654412094,1.22163655155533,-0.893323421545901,0.371683998766038,0.487485043607719,0
"latens_genome_00021319",3.59406209102513,-2.34734977333417,1.37065108902482,-1.71258009578809,0.0867898176772763,0.166793770249395,0
"latens_genome_00021346",4.27598900530216,0.00594737553567915,1.44133305427292,0.00412630204937562,0.996707696644258,0.996707696644258,0
"latens_genome_00021629",7.50319933604372,0.535239926959828,0.720788167433384,0.742575906685227,0.457738479818357,0.558269828189678,0
"latens_genome_00007025",32.0720288488376,2.68446687617761,0.701245431622441,3.82814169636254,0.000129114421120415,0.00105066378651893,1
"latens_genome_00019384",17.2879594079473,-0.436603044081762,0.54495827775846,-0.801167835962803,0.423034488869743,0.527655921600969,0
"latens_genome_00019387",2.31076479245164,0.44878346517107,1.81522265180903,0.247233288282194,0.804727684449534,0.853484505110132,0
"latens_genome_00007742",24.4158601783573,-0.197121257438019,0.792487683026182,-0.248737313727445,0.803563983560725,0.853484505110132,0
"latens_genome_00021357",3.37305546757552,-0.403133277365206,1.29605610559658,-0.311046161986671,0.755765528773341,0.821895012541008,0
"latens_genome_00021358",5.13857377721316,-0.740589733632026,0.648425801812456,-1.14213489278489,0.253397953663453,0.372078007910894,0
"latens_genome_00001396",4078.68880424576,-1.28240850825107,0.402175616071169,-3.18867792328846,0.00142925023585804,0.00703838323696128,-1
"latens_genome_00002494",224.736831628236,-0.826893530082796,0.418529620272809,-1.97571089363712,0.0481875304116819,0.108656116090272,0
"latens_genome_00003638",914.805548458198,-1.5832430225448,0.414249605322882,-3.82195420876928,0.000132398278866956,0.00106326002413155,-1
"latens_genome_00008409",1618.73228828625,-1.63394111222301,0.423943725342782,-3.85414623344614,0.000116134171014725,0.000977774794672364,-1
"latens_genome_00017379",585.626199327506,-1.52597496757972,0.353155051322515,-4.32097732105251,1.5533964070331e-05,0.000225242479019799,-1
"latens_genome_00017758",278.078064292527,-1.48694981307249,0.516385945023769,-2.8795319225895,0.00398265976321279,0.01551454027162,-1
"latens_genome_00017667",374.901452053718,-2.34429934038295,0.654461724776455,-3.58202665126626,0.000340939000700891,0.00225278681475778,-1
"latens_genome_00017669",373.451670960846,-1.48927048948679,0.863176657301948,-1.7253368437254,0.0844667858067359,0.164521127578792,0
"latens_genome_00017676",1002.99065929409,-1.98025279599094,0.752791104469746,-2.63054755061936,0.00852474431341183,0.0278119783225061,-1
"latens_genome_00017691",1034.48355252323,-1.93544172320174,0.785048590883524,-2.46537825260411,0.0136868679595414,0.0409429517185136,-1
"latens_genome_00017703",3.00886263569898,-3.27372664369558,3.06600623456925,-1.06774950643749,0.285633520362353,0.406823185891264,0
"latens_genome_00003465",1085.48213725367,-2.13120798865242,0.837200617009755,-2.54563595075275,0.0109078879816768,0.0341977028614733,-1
"latens_genome_00003466",3.43257835800364,-0.18589379364479,1.62481647044377,-0.11440910221326,0.908913498853075,0.935804430771805,0
"latens_genome_00003471",6.35060150140939,-0.266749897752713,1.11206886527657,-0.239868146732418,0.810432475255994,0.85463788299723,0
"latens_genome_00003732",113.772347376619,-1.30243500858343,0.357223605470594,-3.64599368193389,0.000266360519583621,0.001853869216302,-1
"latens_genome_00003734",6.58117821969921,0.84057944078877,0.847799541199685,0.991483717482674,0.321449439179444,0.439258134166675,0
"latens_genome_00000197",20.9611533455796,-1.76790925719656,0.660442271345208,-2.67685660640048,0.00743164333217114,0.0250278568993118,-1
"latens_genome_00010502",2520.54098303018,-0.338731412549624,0.394139138242901,-0.859420899075672,0.390108343552788,0.502510506818067,0
"latens_genome_00010523",3846.60241270817,-2.15585894661468,0.36082925491795,-5.97473435768092,2.30465406501704e-09,1.50378677742362e-07,-1
"latens_genome_00010524",1488.92770479582,-1.724123065936,0.517016762092899,-3.33475274371511,0.000853752755469353,0.00450160543792932,-1
"latens_genome_00010525",1586.41910800341,-1.32977469141146,0.550496751680688,-2.41559044145421,0.0157097205182039,0.0460700792724855,-1
"latens_genome_00000129",79.0623186786122,0.328119588111107,0.396279880124467,0.827999614837998,0.407670718022525,0.514019600984923,0
"latens_genome_00019437",2.69164605666169,0.250718600898779,1.3444749213171,0.186480682475777,0.852067826303848,0.886898116312281,0
"latens_genome_00021323",6.08965294516748,-3.55405284299571,1.69474683071004,-2.09709956590195,0.0359847624162031,0.0863634297988875,0
"latens_genome_00007169",5487.3283668249,-1.3953957382409,0.15960303088294,-8.74291503439142,2.27171528433953e-18,7.90556918950156e-16,-1
"latens_genome_00007170",1305.84437496875,-1.15296376248355,0.275238495114304,-4.18896260134229,2.80232573282477e-05,0.000329576341521103,-1
"latens_genome_00007171",2313.50475481477,-1.27728226089189,0.194292859575577,-6.57400515737969,4.89795337765369e-11,6.02156431800379e-09,-1
"latens_genome_00020604",160.375259794324,-1.69101477200192,0.350777664402156,-4.82075953976141,1.43012659225367e-06,3.11052533815172e-05,-1
"latens_genome_00020605",1408.80110505173,-1.05415532639808,0.204032056634609,-5.16661618662169,2.38370048183151e-07,8.29527767677364e-06,-1
"latens_genome_00022665",38.2777837452169,-1.15245932586392,0.440109915799965,-2.6185715987997,0.00882987594353117,0.0284518224847116,-1
"latens_genome_00022668",5.70803681841738,-1.32451985553102,1.2089896013616,-1.09555934479445,0.273271661532288,0.394054716353189,0
"latens_genome_00022669",16.0235890044626,-1.10690489084169,0.854107412022841,-1.29597855639741,0.19498287277119,0.304733711337009,0
"latens_genome_00022671",2.74888456200298,-4.12411095352789,1.73332060111384,-2.37931225814642,0.0173449759746612,0.0497661668310752,-1
"latens_genome_00021362",14.1420508486773,-2.1873074202923,1.21036562084093,-1.80714602482894,0.0707395140958798,0.14396111640565,0
"latens_genome_00021370",7.14007781461865,-2.03288089140947,1.57141130210541,-1.29366569318025,0.195780920299264,0.305523588628448,0
"latens_genome_00017088",3598.33309860379,-1.40905645079746,0.233824765010781,-6.02612153050809,1.67940921244509e-09,1.1984175774176e-07,-1
"latens_genome_00017089",14.9675394401885,-1.91517113976123,0.804972689558082,-2.37917529949076,0.0173514221518308,0.0497661668310752,-1
"latens_genome_00012990",3.40082898385722,-1.1594203558281,1.28508231371749,-0.90221485694105,0.366942744125201,0.484308754572326,0
"latens_genome_00019860",7.76095555429294,-0.968088601004888,1.16256004789087,-0.832721374488315,0.405001886830546,0.512650667916677,0
"latens_genome_00022905",41.6048921108439,0.679434362882897,0.55473019059992,1.22480148799566,0.220650024202443,0.334337627383672,0
"latens_genome_00009681",67.0851424322516,1.20683363779909,0.380460364313602,3.17203512112586,0.00151374699081695,0.00735047376005999,1
"latens_genome_00014930",3.27266908728021,-1.43536048822675,1.49334214995492,-0.961173223611265,0.33646507730068,0.4556025171231,0
"latens_genome_00022739",3.03465296905875,-0.955735157304961,1.06898394016166,-0.894059416047382,0.371290101899616,0.487485043607719,0
"latens_genome_00013029",4.04613915774931,-2.13866157225001,1.08081420146862,-1.97875043586953,0.0478441113628663,0.108115264638165,0
"latens_genome_00022894",2.52361165862392,-3.36585926992555,1.63963287865207,-2.05281274469966,0.040090742009972,0.0934257470053811,0
"latens_genome_00007082",3.52827312037177,1.18483108574735,1.3500960546081,0.877590214195003,0.380166141749897,0.494879615943756,0
"latens_genome_00019457",5.03555391393707,-0.0991880992386345,1.07763677772444,-0.0920422365762997,0.926664482062652,0.947539392040557,0
"latens_genome_00020215",70.9516878872037,-0.137191937263899,0.533157605959094,-0.257319666324754,0.796932011945582,0.853484505110132,0
"latens_genome_00003068",8.64662371170133,-0.840788421635946,0.88599946801459,-0.948971700310435,0.34263500551574,0.461562510656042,0
"latens_genome_00010617",245.903510762983,-1.22338361508499,0.430218118181155,-2.84363573588468,0.00446020069924575,0.0166897832616938,-1
"latens_genome_00012088",96.1894560710649,-1.49326706408007,0.735999006757432,-2.02889820552736,0.0424686595899537,0.097874791637774,0
"latens_genome_00004953",65.2905302170101,-0.44455275485306,0.439834104330361,-1.01072825066597,0.312146511865118,0.431630408459846,0
"latens_genome_00004955",7.08219371395049,0.858872779925101,0.853652835141435,1.00611483330082,0.31436033409081,0.433543182022201,0
"latens_genome_00004961",3.38770097357846,3.26592304299717,1.33211893566072,2.45167526379865,0.0142192921123555,0.0422932791034162,1
"latens_genome_00004962",7.41825141891723,3.74135966625547,1.1106999759813,3.36847010638493,0.000755865932981559,0.00406764965996262,1
"latens_genome_00018327",5.35292459592466,-0.170800006132169,0.892257663000208,-0.191424532637641,0.848193001174054,0.884628864361351,0
"latens_genome_00019300",9.55317302416048,0.297844535918018,1.06144983833904,0.280601612210037,0.779015979331243,0.843664608321388,0
"latens_genome_00022175",8.99315826907264,0.586049702300071,0.796281229371093,0.735983319314128,0.461740849256689,0.560355005855011,0
"latens_genome_00012814",7.98581107063522,0.339899044057846,1.01337530558166,0.335412795423063,0.737313717093316,0.806026723188924,0
"latens_genome_00021336",3.39358820625409,-0.917872740682242,1.17755938175307,-0.77947044956304,0.43570263825348,0.538311898623234,0
"latens_genome_00018995",25.1067674509068,4.73649514168337,1.24781062648913,3.79584453051989,0.000147141692106675,0.0011550069666118,1
"latens_genome_00019348",160.729540413355,0.744657514760675,0.496821153049206,1.49884422229285,0.133914049239223,0.231467330141967,0
"latens_genome_00021288",3.41134688528227,1.15725203066798,1.05614260245729,1.09573463656843,0.273194920284166,0.394054716353189,0
"latens_genome_00021332",6.00123852684116,1.40985035586529,0.964207735159482,1.46218527860295,0.143690444632764,0.243132616201955,0
"latens_genome_00000473",6.27483241619974,0.0194886577655135,0.977527556418117,0.0199366837666698,0.984093881540366,0.989912935746995,0
"latens_genome_00009089",9.35510822145028,0.57606474742047,0.725447211927181,0.794082240512207,0.427147555746522,0.530252138168097,0
"latens_genome_00013047",12.5210513240948,0.246389320682094,0.626750890555384,0.39312161242206,0.694229662131704,0.766147745523783,0
"latens_genome_00016723",10.7162415108467,1.58506492855109,0.595761794446426,2.66056827296874,0.00780089102353045,0.0258543816779866,1
"latens_genome_00020860",9777.44407281595,-1.52837864832639,0.373144549397483,-4.0959425798776,4.20454143338887e-05,0.000457243880881039,-1
"latens_genome_00022767",4861.76993073179,-1.58152620060083,0.27661366873107,-5.71745499004397,1.08131304300139e-08,5.94153061522871e-07,-1
"latens_genome_00022788",2452.99888979185,-1.6322399002555,0.265895091300494,-6.13866127528796,8.32197988046386e-10,7.24012249600356e-08,-1
"latens_genome_00008008",2.98155953589665,0.421664281963829,1.36522548192704,0.308860541753618,0.757427613335767,0.822845398878815,0
"latens_genome_00022747",100.635591139777,-1.64027290059467,0.412907104993647,-3.97249860987475,7.11226514200388e-05,0.00070049101964642,-1
"latens_genome_00022837",12.2992596945283,-1.92313685936991,0.673296485255433,-2.85630016119915,0.00428609722965092,0.0162715836645657,-1
"latens_genome_00006907",23.2792357873934,3.90976603373098,1.21582332854996,3.21573533088391,0.00130110767959296,0.00653055969949543,1
"latens_genome_00020718",894.233387729748,0.623401819874257,0.515408941509403,1.20952853097308,0.226459856735143,0.340668718200993,0
"latens_genome_00022253",2.2451635969076,-0.601583928024931,2.45886044016122,-0.244659647289899,0.806719975345018,0.853484505110132,0
"latens_genome_00009239",46.3583006515078,-0.0365992273548521,0.444685240656408,-0.0823036701214264,0.934405235989576,0.954519634415967,0
"latens_genome_00007132",16.3647679895328,-1.19314866174056,0.64688586048624,-1.84445005621814,0.0651175780526274,0.135689594322235,0
"latens_genome_00009979",78.9966918797579,-1.34856399783861,0.427137233747381,-3.15721480426166,0.00159283963280809,0.00766324689701221,-1
"latens_genome_00022557",2.84539872399741,-2.60917390255988,1.16510921808141,-2.23942430638084,0.0251283213139095,0.0664151074727126,0
"latens_genome_00011896",2.6448763163561,1.1218922756487,2.26608729726998,0.4950790188005,0.620544343464557,0.702655417111711,0
"latens_genome_00011897",10.54264233171,-0.995974924590024,1.09699719464065,-0.907910183777894,0.36392567670883,0.481544241424612,0
"latens_genome_00015146",5.15665961232819,-1.92717807366516,0.89764843794764,-2.14691853981433,0.0317997673557449,0.0786705145009423,0
"latens_genome_00019604",81.5307055063751,1.05422901993857,0.309948804313657,3.40130048984388,0.000670660630462295,0.00377805905368344,1
"latens_genome_00021452",47.9055648331048,1.32851995659985,0.443899894031591,2.99283684105882,0.00276397469941017,0.0115423583447369,1
"latens_genome_00021519",694.876976414255,1.36555397603557,0.274609372934421,4.97271437403442,6.60218992133707e-07,1.81386480996734e-05,1
"latens_genome_00019432",441.905246908635,0.671118691991199,0.352380359888827,1.90452922008176,0.0568412948595709,0.121742976220044,0
"latens_genome_00006842",8.54532789757429,0.920501665058956,0.8238672459252,1.11729367760608,0.263868777872299,0.382609727914833,0
"latens_genome_00006843",16.8532082888205,1.42643093515388,1.09767146675115,1.29950625333806,0.193770248826924,0.303747957620583,0
"latens_genome_00021222",9.33254886353104,1.27030724916183,1.19876854294362,1.05967682972607,0.28929164735711,0.410912217470507,0
"latens_genome_00007721",18239.179460478,-1.05198185844338,0.347951721278736,-3.02335581090762,0.00249988126792532,0.0107846117508844,-1
"latens_genome_00007722",14850.454415008,-1.25993823888249,0.346890141583166,-3.63209583625606,0.00028112867073598,0.00193091008058134,-1
"latens_genome_00020339",13408.0381003167,-1.38231018734132,0.269512313549531,-5.12893147305969,2.91391381450151e-07,9.8133097494825e-06,-1
"latens_genome_00001395",3.66844987170135,-4.05270562620649,2.5422587713788,-1.59413576298077,0.110905630332603,0.199286537120891,0
"latens_genome_00008410",18.8782807005585,-1.35112243266822,0.905381560752103,-1.4923237795409,0.13561428575238,0.23286400382481,0
"latens_genome_00009614",155.536140965377,-1.47300734884637,0.48677920813518,-3.02602766147175,0.00247789632892101,0.0107527257893526,-1
"latens_genome_00019787",55.8640933993516,-2.12322065630222,0.659292923922151,-3.22045115192671,0.00127989002548964,0.00645509751986081,-1
"latens_genome_00017700",344.439771587572,-2.76883404744343,0.642396513554905,-4.31016356567878,1.63133839653382e-05,0.000233303737805658,-1
"latens_genome_00017701",15.9189355837023,-1.6105225906229,0.935656825641012,-1.72127488037032,0.0852009554879109,0.165334196151262,0
"latens_genome_00012873",683.49117502578,0.683399869920874,0.45736382671966,1.49421495535055,0.135119444917641,0.232780033818511,0
"latens_genome_00014987",16.9130579655313,-0.0649343668350124,0.70117126572652,-0.0926084253719818,0.926214650037967,0.947539392040557,0
"latens_genome_00018389",180.393493700897,-1.56248534625255,0.472663383387147,-3.30570423089609,0.000947380335734277,0.00492072174381386,-1
"latens_genome_00018545",3.32136973020177,0.212023729319275,1.52328424497813,0.139188552640954,0.889301154119654,0.918328788230385,0
"latens_genome_00012618",1146.54422696314,-1.97596188358638,0.925063033498058,-2.13602945100338,0.0326770133666972,0.0806496500114229,0
"latens_genome_00012967",6080.65104253848,-2.18175779848329,1.04353464044202,-2.09073826007265,0.0365515332796572,0.0873221984987691,0
"latens_genome_00019827",1042.68551297704,-2.70341706148277,1.03511047508772,-2.61171838808187,0.00900884285647029,0.0287621771931345,-1
"latens_genome_00001133",10.8707227377191,-1.2848626093114,0.966741527430228,-1.3290652908299,0.1838264302072,0.293897079841221,0
"latens_genome_00014713",90.2943239582605,-1.97389539716978,1.21156500099871,-1.62921130566059,0.103268294436789,0.190480740975278,0
"latens_genome_00014966",272.769419324809,-3.01592832416622,1.06185392010639,-2.84024785995427,0.00450784932908871,0.016807838212745,-1
"latens_genome_00000190",761.770740603625,-1.24356073265603,0.221610400119289,-5.6114728008552,2.00611823596546e-08,9.51994290158155e-07,-1
"latens_genome_00001550",108.513946868266,-0.434156962851084,0.461950060885251,-0.939835275741914,0.34730206130616,0.464850451286706,0
"latens_genome_00001554",124.832093723982,-1.57328406874825,0.545936392876474,-2.88180837415656,0.00395400117530355,0.0154605888652319,-1
"latens_genome_00001562",79.7160920729472,-0.212154886506442,0.521441484256545,-0.406862309409322,0.684109119652684,0.758184629423994,0
"latens_genome_00003503",15.5944299298601,-0.659511519679894,0.881613878123942,-0.748072978482737,0.45441613974718,0.556374524065635,0
"latens_genome_00016644",671.73363024143,-0.945160330359901,0.361521347556929,-2.61439701070783,0.00893851041843442,0.0287132457749093,-1
"latens_genome_00010687",38.7716930841764,-0.988818095719073,0.680157818504526,-1.45380685014135,0.145999863778155,0.245948630155063,0
"latens_genome_00012830",65.68142775492,1.04583152528752,0.387210658226445,2.70093682358275,0.00691444712684256,0.0237456671066567,1
"latens_genome_00016971",11.0431684021073,1.15458088306512,0.631181776339023,1.82923672125312,0.0673641535753228,0.139540032406026,0
"latens_genome_00022067",50.3526520790942,-0.397224562328549,0.540190979099909,-0.735340976982664,0.462131858276978,0.560355005855011,0
"latens_genome_00009798",51.0399169154145,1.08384865886358,0.584339876522629,1.85482576563745,0.0636211114239407,0.133107094842874,0
"latens_genome_00022076",30.7294805433121,0.779500423808032,0.456809552363795,1.70640132145759,0.0879333847486795,0.16782898295726,0
"latens_genome_00022077",17.9476820341077,1.18916496078179,0.519732546233288,2.28803250710418,0.0221356281280199,0.0601812389730541,0
"latens_genome_00018318",22.1036616088578,0.435516675122946,0.6017686695474,0.72372773320104,0.469232903468038,0.564376902327916,0
"latens_genome_00018710",3.77408332813908,2.37549186298687,1.21773727394132,1.95074250728843,0.0510876840816531,0.112760131461408,0
"latens_genome_00018704",445.440009088946,3.24756321521962,0.710257064638149,4.57237720947436,4.82221819618219e-06,8.390659661357e-05,1
"latens_genome_00018708",465.164058527302,3.54801608888346,0.957799712014082,3.7043403170613,0.000211941566416596,0.00150521765536685,1
"latens_genome_00018317",12.6637095961033,1.05826677203526,0.889337445529911,1.1899496387501,0.234066186675255,0.350595550773265,0
"latens_genome_00018736",8.69541497205589,1.67850882092837,0.95248674563766,1.76223850737646,0.0780290085504367,0.154284630542909,0
"latens_genome_00018793",3.29371538208125,1.37450139743015,1.57724455441387,0.871457373926987,0.383504470565596,0.496747726142037,0
"latens_genome_00018781",32.6084848240261,0.305601450412542,0.513387914330082,0.59526420837413,0.55166687657671,0.639933576828983,0
"latens_genome_00018819",194.419876804139,-0.698340561450262,0.762749335188777,-0.915557089639974,0.359899246304828,0.476820828860711,0
"latens_genome_00018821",110.101782006772,3.74219883461723,0.958307616333196,3.90500792317202,9.42222980144069e-05,0.000848000682129662,1
"latens_genome_00006853",4.14873838652267,-0.380885538902831,0.908400404442586,-0.419292568607508,0.675002326998828,0.751281907661809,0
"latens_genome_00018908",9.88155760646306,-1.04769772024818,1.02288868850587,-1.02425389196409,0.30571536994157,0.424989142768308,0
"latens_genome_00018911",22.6696838671725,-0.989302638886891,0.967147742843707,-1.02290745773551,0.30635160304871,0.425307278700603,0
"latens_genome_00018919",21.6711397153602,-0.106633548998625,0.820903107648132,-0.129897850312843,0.896647245081313,0.924999727139221,0
"latens_genome_00022658",2.67623287255543,-1.62828756866142,1.56652582155179,-1.03942593620861,0.298606686877132,0.417889250803922,0
"latens_genome_00017940",28.0366323551468,0.862792323855595,0.440871731516108,1.95701439257298,0.0503457762356163,0.11182671826091,0
"latens_genome_00017942",4.56006000178729,1.50673161149687,1.301351531169,1.15782060066689,0.246937254667216,0.3641278162042,0
"latens_genome_00018229",58.1959090053989,0.799682056910946,0.603715502032218,1.32460083303985,0.185303579479776,0.295472015536119,0
"latens_genome_00018232",25.4055925064757,0.0155735884899253,0.837954425851135,0.018585245222742,0.985171973411042,0.989912935746995,0
"latens_genome_00007041",6.92248496242203,-1.21167294012592,0.98374363596192,-1.23169583602046,0.218062725871413,0.331379164206339,0
"latens_genome_00018326",14.8367249577992,0.569754975604939,0.755191156039485,0.754451334669961,0.45057825676349,0.554067962380546,0
"latens_genome_00021935",3.42409205033465,1.87145877299292,1.09467298056227,1.7096053398812,0.0873388775427677,0.167306033311284,0
"latens_genome_00020781",2004.73318681299,-2.16957847359094,0.969291130453754,-2.23831458415935,0.0252005477167128,0.0664378076167883,0
"latens_genome_00020782",1166.40030458451,-1.93534325538555,0.883113409107724,-2.19150024835539,0.0284156117876169,0.0731032455199312,0
"latens_genome_00020787",663.300307346379,1.20317794359569,0.509682775280542,2.36064077883234,0.0182433925272551,0.0515892721802782,0
"latens_genome_00020788",293.523547768722,1.87639223433421,0.459573384117099,4.08290013996135,4.44771383691609e-05,0.000478702396468082,1
"latens_genome_00022630",20.3996917815436,-0.553002737560718,0.655434900209963,-0.843718784861118,0.398826567947429,0.509015815326548,0
"latens_genome_00002653",24.563246840245,-0.625840839300454,0.588193317253136,-1.06400535494543,0.287326273702586,0.408676607282697,0
"latens_genome_00010013",17.0843767804509,-0.634789802471053,0.727370444872435,-0.872718718427419,0.382816412421444,0.496472465301848,0
"latens_genome_00010580",216.796985431549,-2.1014076698102,0.783280547434972,-2.68282887490534,0.0073002334388174,0.0247449471107966,-1
"latens_genome_00019086",5.45424705922269,-1.99734169396099,1.23549500972177,-1.61663274901514,0.105957578406098,0.193391104643298,0
"latens_genome_00010781",14.5752596514433,-1.49025163994972,0.699814085147499,-2.12949649282299,0.0332132047438913,0.0813957412033394,0
