"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mxf"
"latens_genome_00021346",4.27598900530216,-1.51927842692229,1.44133229360746,-1.05407922493691,0.291846646805562,0.418175421259423,0
"latens_genome_00021629",7.50319933604372,-0.0422152913041666,0.720788033455734,-0.058568246619981,0.953296002776539,0.974338340453033,0
"latens_genome_00007025",32.0720288488376,4.42955693364758,0.701245421164891,6.31669997401097,2.67207619718686e-10,2.31773565799469e-09,1
"latens_genome_00019384",17.2879594079473,2.31079720683456,0.544958303445539,4.24031929089689,2.23202065282571e-05,9.68017652692889e-05,1
"latens_genome_00019387",2.31076479245164,3.18933006462564,1.81522294682616,1.75699082594898,0.0789193729264921,0.151975827841996,0
"latens_genome_00007742",24.4158601783573,5.33748982616753,0.792488248259673,6.73510280800859,1.63814065390946e-11,1.72004768660493e-10,1
"latens_genome_00021357",3.37305546757552,-0.130607859457334,1.29605587393245,-0.100773324734101,0.919730402799061,0.949066631164204,0
"latens_genome_00021358",5.13857377721316,1.1565497582932,0.648425819121022,1.78362693802194,0.074484305355839,0.144801682191522,0
"latens_genome_00001396",4078.68880424576,-2.93574809580961,0.402175615558928,-7.29966706641231,2.88480661191446e-13,3.71302528436733e-12,-1
"latens_genome_00002494",224.736831628236,-0.559390147139096,0.418529618262752,-1.33656047918671,0.18136614659284,0.289460369962172,0
"latens_genome_00003638",914.805548458198,-0.517879300285066,0.41424960506311,-1.25016244784631,0.211240211457436,0.326263913696195,0
"latens_genome_00008409",1618.73228828625,-1.42670704233019,0.423943724984175,-3.3653217591166,0.000764544459189748,0.00257791469760599,-1
"latens_genome_00017379",585.626199327506,-1.04103085098986,0.353155050686297,-2.94780111162729,0.00320042897438326,0.00955340020532857,-1
"latens_genome_00017758",278.078064292527,-1.36584402342194,0.5163859426141,-2.6450062070002,0.00816894185565662,0.0223757972567986,-1
"latens_genome_00017667",374.901452053718,4.87333470898715,0.654461757939418,7.44632463221519,9.59764692075054e-14,1.30549810956118e-12,1
"latens_genome_00017669",373.451670960846,4.96736719330702,0.863176683693065,5.75475135873034,8.67694098486733e-09,5.93502763364925e-08,1
"latens_genome_00017676",1002.99065929409,5.07452591750827,0.752791117086666,6.7409481891164,1.57356316585025e-11,1.68174563350246e-10,1
"latens_genome_00017691",1034.48355252323,5.46545170431816,0.785048607552988,6.96192777330575,3.35647589783821e-12,3.90068121331295e-11,1
"latens_genome_00017703",3.00886263569898,3.45311959355885,3.06601019301529,1.12625835407379,0.260056179989717,0.38716353549364,0
"latens_genome_00003465",1085.48213725367,5.17733023351399,0.837200632132685,6.18409737738164,6.24588058429228e-10,5.15608210992956e-09,1
"latens_genome_00003466",3.43257835800364,0.835440319762438,1.62481622609922,0.514175268773702,0.607129456948444,0.704199573611713,0
"latens_genome_00003471",6.35060150140939,0.430009897412683,1.11206872656527,0.38667564975126,0.698996345251644,0.780502448942368,0
"latens_genome_00003732",113.772347376619,0.61286482043087,0.357223605446514,1.71563360059819,0.0862291246402198,0.163316870560669,0
"latens_genome_00003734",6.58117821969921,1.07884111481241,0.84779938101256,1.27251934711713,0.203188654444401,0.316688566887953,0
"latens_genome_00000197",20.9611533455796,-0.742829943887638,0.660442257877649,-1.12474623637007,0.260696582796887,0.38716353549364,0
"latens_genome_00010502",2520.54098303018,1.60073961075008,0.39413913824128,4.06135665159483,4.8788371651652e-05,0.000202075020301133,1
"latens_genome_00010523",3846.60241270817,3.01371293749161,0.360829255305058,8.35218567558694,6.70112098524059e-17,1.40723540690052e-15,1
"latens_genome_00010524",1488.92770479582,5.73727742449247,0.517016769846021,11.0968884552839,1.29887388969703e-28,1.19596311228257e-26,1
"latens_genome_00010525",1586.41910800341,4.91081151509808,0.550496754859894,8.92069112441531,4.63387302240888e-19,1.38668650195586e-17,1
"latens_genome_00000129",79.0623186786122,-1.91441312226613,0.396279861610337,-4.83096242763043,1.35874646021651e-06,7.16484366907118e-06,-1
"latens_genome_00019436",1.62242549938004,-1.21585043429201,1.50681103449987,-0.80690305980907,0.419722335828591,0.544320299010643,0
"latens_genome_00019437",2.69164605666169,-0.561021386511592,1.34447422991602,-0.417279389986253,0.676474061744874,0.761205295034888,0
"latens_genome_00021323",6.08965294516748,-0.846050065280294,1.69474688271227,-0.499219130544308,0.617625018867375,0.712232319445326,0
"latens_genome_00017750",1.70946196293853,3.13669876279177,1.754562787347,1.78773811083423,0.0738182699891659,0.143909558920247,0
"latens_genome_00019084",1.82462139572338,2.85713425945532,2.27164731260489,1.25773672858533,0.208486984602326,0.322427545954759,0
"latens_genome_00007169",5487.3283668249,-1.69557914242322,0.159603030836794,-10.6237277170324,2.31142387466083e-26,1.78595727014938e-24,-1
"latens_genome_00007170",1305.84437496875,-1.32159312227152,0.275238494842838,-4.80162894011665,1.57380119362409e-06,8.15515163968845e-06,-1
"latens_genome_00007171",2313.50475481477,-1.12621906379853,0.1942928594862,-5.79650259292478,6.77121384276089e-09,4.73984968993262e-08,-1
"latens_genome_00020604",160.375259794324,-0.673088220219126,0.350777663291058,-1.91884572667511,0.0550038609241571,0.113712645122998,0
"latens_genome_00020605",1408.80110505173,-0.803380783782286,0.204032056492579,-3.9375223560103,8.23272638959237e-05,0.000334053338587867,-1
"latens_genome_00022665",38.2777837452169,-1.97792535489119,0.440109904010683,-4.49416233733104,6.98443329576659e-06,3.34670118473268e-05,-1
"latens_genome_00022668",5.70803681841738,-5.31120498458758,1.20899023104674,-4.39309172911112,1.11749947637653e-05,5.12508380545096e-05,-1
"latens_genome_00022669",16.0235890044626,-5.09265714209539,0.854108203862996,-5.96254329259701,2.48341824203034e-09,1.86959222371718e-08,-1
"latens_genome_00022670",1.54683153874916,-1.74019685570561,3.06416834190991,-0.567918162949538,0.570090538297871,0.674306694014379,0
"latens_genome_00022671",2.74888456200298,-1.46535304761436,1.73332085706472,-0.845402074083303,0.397886386879092,0.523949400543755,0
"latens_genome_00021362",14.1420508486773,6.4941835742168,1.21036887290566,5.36545818352599,8.07439859208804e-08,4.98198717254092e-07,1
"latens_genome_00021370",7.14007781461865,5.84446177554913,1.5714148006128,3.71923554065419,0.000199826645514435,0.000768141842769721,1
"latens_genome_00021372",1.17389915272181,3.93153924296398,2.6850490066995,1.46423370044805,0.143130105168802,0.242657420632191,0
"latens_genome_00021373",1.17682140283102,3.93891169727373,2.685160236703,1.46691867525573,0.142398179593836,0.241773930459322,0
"latens_genome_00017088",3598.33309860379,-2.05009986200631,0.233824764865983,-8.76767635447567,1.82391216241145e-18,5.07726246141047e-17,-1
"latens_genome_00017089",14.9675394401885,-1.60247188162828,0.804972647886324,-1.99071594026954,0.0465121252533817,0.0990658610823806,0
"latens_genome_00012990",3.40082898385722,-4.6390505949581,1.28508266435236,-3.60992387777329,0.000306286877613762,0.00112807813078053,-1
"latens_genome_00012999",1.93919538176164,-3.06102821549149,1.57461064157606,-1.94399055529539,0.051896590046407,0.108791975981697,0
"latens_genome_00019860",7.76095555429294,-5.89638747281963,1.16256084786114,-5.07189579252364,3.93872064424759e-07,2.27760802471709e-06,-1
"latens_genome_00022905",41.6048921108439,-0.106823832391417,0.554730168863607,-0.192568997302329,0.847296527003849,0.897534462675758,0
"latens_genome_00009681",67.0851424322516,3.03802356547059,0.380460363938782,7.98512500492542,1.40379976806438e-15,2.54598230662586e-14,1
"latens_genome_00014930",3.27266908728021,2.73021535702038,1.49334346028091,1.82825681408,0.0675110179025983,0.134100564325745,0
"latens_genome_00021404",1.99781783696878,-2.44341322630989,1.55306357473765,-1.57328603030474,0.115652602555829,0.204787226714982,0
"latens_genome_00022739",3.03465296905875,-2.66046475294065,1.06898417518492,-2.48877842600469,0.0128182824991343,0.0323020718978185,-1
"latens_genome_00013029",4.04613915774931,-0.92914270331465,1.08081420332614,-0.859669220163161,0.389971406355291,0.515480718966324,0
"latens_genome_00010683",1.68673272260082,-0.321628215711932,1.68470893837542,-0.190910256594282,0.848595904368576,0.898116089769395,0
"latens_genome_00022894",2.52361165862392,-0.371859530894637,1.63963308140733,-0.226794357293318,0.820583651617327,0.876998777666019,0
"latens_genome_00007082",3.52827312037177,-2.56787197253848,1.35009482350054,-1.90199379172528,0.0571719662316204,0.116982638597008,0
"latens_genome_00019456",2.01747320704426,-3.40593426161159,1.61233237603532,-2.1124268868102,0.0346498508880107,0.0769496688551927,0
"latens_genome_00019457",5.03555391393707,-4.82353610496537,1.07763781528473,-4.47602713690118,7.60448233461031e-06,3.62652006156516e-05,-1
"latens_genome_00020215",70.9516878872037,-4.58956548700335,0.53315755557183,-8.60827243099064,7.41698228950655e-18,1.88896336181688e-16,-1
"latens_genome_00003068",8.64662371170133,1.27237990431537,0.885999486318914,1.4360955327432,0.150975159097744,0.251695355766015,0
"latens_genome_00010617",245.903510762983,-0.548217925288199,0.430218116741817,-1.2742790318549,0.202564544887214,0.316127457926982,0
"latens_genome_00012088",96.1894560710649,1.52980097573747,0.735999012399575,2.07853672350709,0.0376599521481425,0.0824112664009626,0
"latens_genome_00004953",65.2905302170101,-1.10088687167139,0.439834093883589,-2.50295938168624,0.0123159677740027,0.0311674702441464,-1
"latens_genome_00004955",7.08219371395049,2.32352860583244,0.853652778856634,2.72186615375929,0.00649144281787205,0.0183260779551718,1
"latens_genome_00004961",3.38770097357846,-0.3469896255656,1.33211677266377,-0.260479886362922,0.794493628324202,0.857537306676348,0
"latens_genome_00004962",7.41825141891723,3.68675766124975,1.11069859131487,3.31931424967891,0.00090238817101173,0.00300879844206418,1
"latens_genome_00018327",5.35292459592466,-0.713507287504215,0.892257422823818,-0.799665286331949,0.423904750574012,0.54914933597088,0
"latens_genome_00019300",9.55317302416048,-2.58960049085241,1.0614492226055,-2.43968381690066,0.0147001218355191,0.0362805068806524,-1
"latens_genome_00022175",8.99315826907264,0.682837958663922,0.796281110788471,0.857533789779066,0.391149948891989,0.516214430897145,0
"latens_genome_00023037",2.03112383314288,2.69119146880092,1.34574513041126,1.9997779728012,0.0455242441461458,0.0971346171888352,0
"latens_genome_00012814",7.98581107063522,-0.547606779274897,1.01337513312251,-0.540379136389064,0.588935593097388,0.688433500915599,0
"latens_genome_00021315",1.75196726738867,-0.213118762400873,1.40657653942736,-0.151515937047861,0.879568740023418,0.92020241825818,0
"latens_genome_00021336",3.39358820625409,2.08061017326152,1.17755974439866,1.76688289758411,0.0772478417702544,0.149138171933862,0
"latens_genome_00018995",25.1067674509068,4.5369425733639,1.24780957938459,3.6359254234941,0.00027698446237975,0.00102647183117202,1
"latens_genome_00019348",160.729540413355,0.304764291428148,0.496821144887529,0.613428584037302,0.539592990652538,0.6504459313304,0
"latens_genome_00021288",3.41134688528227,-0.243313569477223,1.05614189760398,-0.230379620417689,0.817796795833059,0.874801398223568,0
"latens_genome_00021332",6.00123852684116,-0.0272800433010971,0.96420709382559,-0.0282927220467345,0.97742868524326,0.986494212678063,0
"latens_genome_00000473",6.27483241619974,1.24083520721216,0.977527495057016,1.26936092691673,0.204312365278309,0.317612858750826,0
"latens_genome_00009089",9.35510822145028,2.06727173208371,0.725447183438586,2.84965160700596,0.00437671413551732,0.0128091120298636,1
"latens_genome_00013047",12.5210513240948,0.359600142912215,0.626750842656934,0.573752946845339,0.566134993642351,0.6716190162437,0
"latens_genome_00016723",10.7162415108467,0.516974866683251,0.595761651542685,0.867754521199173,0.385528731748743,0.51161628814107,0
"latens_genome_00020860",9777.44407281595,-0.479663468284533,0.373144549377938,-1.28546288317536,0.198630579072644,0.311205239725071,0
"latens_genome_00022767",4861.76993073179,-1.12831147074463,0.2766136686762,-4.079015603764,4.52268015889843e-05,0.000188628855407715,-1
"latens_genome_00022788",2452.99888979185,-1.17550040281606,0.265895091202396,-4.42091803011618,9.82824539679088e-06,4.55984873641809e-05,-1
"latens_genome_00008008",2.98155953589665,0.57173688508209,1.36522486881697,0.418785870475334,0.675372632050894,0.761205295034888,0
"latens_genome_00008009",1.16757090065907,-1.06979470361804,2.42044877845968,-0.44198196348482,0.658502257764946,0.748553848570408,0
"latens_genome_00022747",100.635591139777,0.403082489212477,0.412907105229514,0.976206231637559,0.32896227574733,0.459640443208855,0
"latens_genome_00022837",12.2992596945283,-2.61228589116214,0.67329653765518,-3.8798445336726,0.000104523250885688,0.000415662230266343,-1
"latens_genome_00006907",23.2792357873934,3.41986990834176,1.21582236972406,2.81280390417387,0.00491115909549814,0.014165439607979,1
"latens_genome_00020718",894.233387729748,1.13945561567272,0.515408941002416,2.21077968390808,0.0270510973639803,0.0617942052379473,0
"latens_genome_00016003",1.17150725280728,0.698598236096563,1.94832532039899,0.3585634435801,0.719921698392896,0.79643832992264,0
"latens_genome_00022253",2.2451635969076,1.18868887600996,2.45886033118449,0.483430824001843,0.628789866356659,0.721642062105249,0
"latens_genome_00009239",46.3583006515078,-1.41417759488294,0.444685219941093,-3.1801767440579,0.00147185250916319,0.00476164176613064,-1
"latens_genome_00007132",16.3647679895328,-0.436261714410742,0.646885837654466,-0.67440294564583,0.500055170519943,0.618992801563984,0
"latens_genome_00009979",78.9966918797579,2.14247226241221,0.427137240046088,5.01588731102217,5.27892644237625e-07,2.99472746517743e-06,1
"latens_genome_00022557",2.84539872399741,3.44497761850436,1.16511059439515,2.9567816437999,0.00310868178911256,0.00932604536733767,1
"latens_genome_00011896",2.6448763163561,3.7403483924693,2.2660879182012,1.65057514425051,0.0988253577060473,0.181990697190982,0
"latens_genome_00011897",10.54264233171,2.50644232444444,1.09699733744428,2.28482079116418,0.0223233380283191,0.0519864506223695,0
"latens_genome_00015146",5.15665961232819,-0.982401091880906,0.897648397305735,-1.09441636038069,0.273772411788886,0.400128909537603,0
"latens_genome_00019604",81.5307055063751,0.352563609743849,0.309948796949774,1.13748984739883,0.255333566407562,0.381674073014493,0
"latens_genome_00021452",47.9055648331048,0.0200588458705994,0.44389985958426,0.0451877725065869,0.96395764042176,0.97950534429953,0
"latens_genome_00021519",694.876976414255,0.261090650091677,0.274609371949627,0.950771083441282,0.341720594660652,0.473739588660577,0
"latens_genome_00019432",441.905246908635,-6.09738610065875,0.352380336001178,-17.303423255259,4.43250490008342e-67,5.30570836539986e-64,-1
"latens_genome_00006842",8.54532789757429,3.22304425225838,0.823867330999086,3.91209134163612,9.15002888148394e-05,0.00036877389128405,1
"latens_genome_00006843",16.8532082888205,3.84129987571144,1.09767152669701,3.49949851324853,0.000466134204248761,0.00164590749995801,1
"latens_genome_00021222",9.33254886353104,3.53724374660834,1.19876879086301,2.95073059423063,0.00317023301968714,0.00948692231141377,1
"latens_genome_00022101",1.23358601785595,2.80948487894077,3.07397264010973,0.913958973571241,0.360738403676355,0.48846591538529,0
"latens_genome_00007721",18239.179460478,-4.91904792972928,0.347951720887428,-14.1371564916637,2.24160477581316e-45,4.47200152774725e-43,-1
"latens_genome_00007722",14850.454415008,-2.94830350515834,0.346890141485526,-8.499242707021,1.9083153224694e-17,4.56850688199174e-16,-1
"latens_genome_00020339",13408.0381003167,-3.18453801462088,0.269512313446129,-11.8159277173709,3.22964016978029e-32,3.86587928322701e-30,-1
"latens_genome_00001395",3.66844987170135,-2.36356225854558,2.5422587713788,-0.929709550087891,0.352521488465018,0.483354205833479,0
"latens_genome_00008410",18.8782807005585,-2.14527717960657,0.905381425186126,-2.36947337324217,0.0178134376955795,0.0427308315062298,-1
"latens_genome_00009614",155.536140965377,5.03616922588295,0.486779256478412,10.3458994171546,4.36795356658119e-25,2.90468912177649e-23,1
"latens_genome_00019787",55.8640933993516,2.92046163227942,0.659292974679482,4.42968717162384,9.43698782127715e-06,4.39535969730302e-05,1
"latens_genome_00017700",344.439771587572,5.53457337028657,0.642396585840092,8.61550869397718,6.96317377799055e-18,1.81193891570754e-16,1
"latens_genome_00017701",15.9189355837023,5.4902377708223,0.935659332923084,5.86777428240928,4.4168397038897e-09,3.24353197886869e-08,1
"latens_genome_00012873",683.49117502578,-0.180221066158189,0.457363825674899,-0.394043114127465,0.693549208482509,0.77586766593791,0
"latens_genome_00014987",16.9130579655313,-2.33045826263886,0.701171095058183,-3.32366562036542,0.000888426510435284,0.00297709236519376,-1
"latens_genome_00018389",180.393493700897,3.95107729172062,0.472663400161386,8.35917756773967,6.31569894840759e-17,1.37452575295343e-15,1
"latens_genome_00018545",3.32136973020177,-1.05968453664725,1.52328340553583,-0.69565816367211,0.486642931555714,0.608049675440699,0
"latens_genome_00012618",1146.54422696314,6.16580373744593,0.925063061453452,6.66527936782847,2.64162377814546e-11,2.7025843268719e-10,1
"latens_genome_00012967",6080.65104253848,6.31390822551412,1.04353464826706,6.05050175957193,1.44395385953138e-09,1.12234595445394e-08,1
"latens_genome_00019827",1042.68551297704,6.00882194662389,1.03511052504163,5.8050051673296,6.43640189381885e-09,4.55880063130246e-08,1
"latens_genome_00001133",10.8707227377191,-2.48881209628689,0.966741357119158,-2.57443428685355,0.010040415722693,0.026512879330767,-1
"latens_genome_00014713",90.2943239582605,6.46003147973656,1.21156624264701,5.33196721099029,9.7154484148585e-08,5.9333631390743e-07,1
"latens_genome_00014966",272.769419324809,5.79787704183781,1.06185412520377,5.46014457562631,4.7574700709631e-08,3.04528966574483e-07,1
"latens_genome_00000190",761.770740603625,-2.11991479494048,0.221610399473741,-9.56595358329146,1.1117183314863e-21,4.43575614263034e-20,-1
"latens_genome_00023066",1.12185945246604,-3.06205282609725,1.85007691125215,-1.65509488144729,0.097905253012926,0.181132284167654,0
"latens_genome_00001550",108.513946868266,0.676075129842988,0.461950059149851,1.46352428461033,0.143323973589774,0.242657420632191,0
"latens_genome_00001554",124.832093723982,0.432703746284134,0.545936393048361,0.792590037583011,0.42801671492365,0.553278626094611,0
"latens_genome_00001562",79.7160920729472,2.67722754148391,0.521441488837593,5.13428179152378,2.83223478555859e-07,1.66185541093806e-06,1
"latens_genome_00003503",15.5944299298601,1.60857956168361,0.88161389185093,1.8245850894051,0.068063665190498,0.134794765503001,0
"latens_genome_00003505",1.25474656429919,0.522516475331196,1.72737166338406,0.302492211958337,0.762276869516589,0.830250603104056,0
"latens_genome_00016644",671.73363024143,-0.980432248683801,0.361521346754202,-2.71196226028223,0.00668862075667209,0.0187940822669871,-1
"latens_genome_00010687",38.7716930841764,3.43498525428918,0.680157877729904,5.05027636488427,4.4117132709172e-07,2.53885614677302e-06,1
"latens_genome_00012830",65.68142775492,0.413331838943719,0.387210647110452,1.06745990077544,0.285764211780509,0.412617323885728,0
"latens_genome_00016971",11.0431684021073,-0.117524966446051,0.631181639830959,-0.186198328705388,0.852289234541816,0.90122810401639,0
"latens_genome_00022067",50.3526520790942,4.24661617641121,0.540191041605938,7.86132284568514,3.80097716302052e-15,6.40812628751488e-14,1
"latens_genome_00009798",51.0399169154145,-0.646702349261525,0.584339834437171,-1.10672302511161,0.268413697258856,0.394899909067112,0
"latens_genome_00022076",30.7294805433121,0.324930174597749,0.456809526217434,0.711303411923787,0.476896237745429,0.599626887165209,0
"latens_genome_00022077",17.9476820341077,-0.225890910560181,0.519732454004086,-0.434629218975819,0.6638315827087,0.753896019451911,0
"latens_genome_00018318",22.1036616088578,-0.930462930946134,0.601768600545527,-1.54621382721304,0.122052935201934,0.214368597197111,0
"latens_genome_00018710",3.77408332813908,-1.95816416709103,1.21773592679491,-1.60803678696164,0.107827122188565,0.195783543591113,0
"latens_genome_00018704",445.440009088946,6.42885387639162,0.710257081791175,9.05144635823819,1.41086968449101e-19,4.56435408739389e-18,1
"latens_genome_00018708",465.164058527302,5.1318777907592,0.957799706429143,5.35798638933791,8.41545782109184e-08,5.16579641633176e-07,1
"latens_genome_00018317",12.6637095961033,2.33193916039627,0.889337406077453,2.6221084871282,0.00873876086098036,0.0236124080148837,1
